#============================================================================
# Opacities computed by OpTool        <a^n>=  9.9572E-1  1.9431E+0  7.9257E+0
# Method:   DHS  fmax=  0.000
# Parameters:
#   amin [um]=      0.500 amax [um]=   1000.000  na  =   50    apow=   3.0    
#   lmin [um]=      0.100 lmax [um]=   1000.000  nlam=  300    nang=   180
#   porosity =      0.000 p_mantle =      0.000  fmax=  0.0    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    0.500  7.87  ./static/opticalconstants/lnk/fe-cryst.lnk
#  core    0.500  2.26  ./static/opticalconstants/lnk/c-crsty.lnk
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  3.51  mixture of  2 materials
#----------------------------------------------------------------------------
# Command: optool ./static/opticalconstants/lnk/fe-cryst.lnk 0.5 7.87 \
#   ./static/opticalconstants/lnk/c-crsty.lnk 0.5 2.26 -dhs 0.5 -a 0.5 \
#   1000.0 3.0 -l 0.1 1000.0 -fmax 0
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
         300
   1.122451E+02   5.998060E+00   1.679122E+01   4.456828E-01
   1.157564E+02   5.892421E+00   1.671175E+01   4.428223E-01
   1.193777E+02   5.791125E+00   1.663090E+01   4.400515E-01
   1.231122E+02   5.689066E+00   1.655065E+01   4.372796E-01
   1.269635E+02   5.591963E+00   1.646770E+01   4.345969E-01
   1.309353E+02   5.494912E+00   1.638267E+01   4.318463E-01
   1.350314E+02   5.398999E+00   1.629746E+01   4.290837E-01
   1.392556E+02   5.304823E+00   1.621150E+01   4.263480E-01
   1.436120E+02   5.214119E+00   1.612498E+01   4.237075E-01
   1.481046E+02   5.124694E+00   1.603711E+01   4.210722E-01
   1.527378E+02   5.036830E+00   1.594705E+01   4.183996E-01
   1.575159E+02   4.949790E+00   1.585656E+01   4.157005E-01
   1.624435E+02   4.863919E+00   1.576618E+01   4.130226E-01
   1.675252E+02   4.780921E+00   1.567498E+01   4.104205E-01
   1.727660E+02   4.698364E+00   1.558308E+01   4.078073E-01
   1.781706E+02   4.617202E+00   1.548899E+01   4.051454E-01
   1.837444E+02   4.538232E+00   1.539393E+01   4.024817E-01
   1.894925E+02   4.459771E+00   1.529944E+01   3.998276E-01
   1.954204E+02   4.383115E+00   1.520481E+01   3.972308E-01
   2.015338E+02   4.307831E+00   1.510872E+01   3.946332E-01
   2.078384E+02   4.233269E+00   1.501122E+01   3.919744E-01
   2.143402E+02   4.159990E+00   1.491316E+01   3.892918E-01
   2.210455E+02   4.087980E+00   1.481527E+01   3.866326E-01
   2.279605E+02   4.017996E+00   1.471704E+01   3.840335E-01
   2.350918E+02   3.948531E+00   1.461791E+01   3.814166E-01
   2.424462E+02   3.880325E+00   1.451712E+01   3.787425E-01
   2.500307E+02   3.812651E+00   1.441593E+01   3.760222E-01
   2.578524E+02   3.746172E+00   1.431505E+01   3.733251E-01
   2.659189E+02   3.681645E+00   1.421413E+01   3.706921E-01
   2.742377E+02   3.617920E+00   1.411189E+01   3.680377E-01
   2.828167E+02   3.554798E+00   1.400818E+01   3.653039E-01
   2.916641E+02   3.492954E+00   1.390404E+01   3.625400E-01
   3.007883E+02   3.431586E+00   1.380070E+01   3.597886E-01
   3.101979E+02   3.371958E+00   1.369707E+01   3.570901E-01
   3.199018E+02   3.313700E+00   1.359205E+01   3.543807E-01
   3.299094E+02   3.255502E+00   1.348582E+01   3.515744E-01
   3.402300E+02   3.198243E+00   1.337931E+01   3.487266E-01
   3.508734E+02   3.142142E+00   1.327325E+01   3.459026E-01
   3.618499E+02   3.087125E+00   1.316716E+01   3.431179E-01
   3.731697E+02   3.032752E+00   1.306002E+01   3.403048E-01
   3.848436E+02   2.979418E+00   1.295123E+01   3.374045E-01
   3.968827E+02   2.926893E+00   1.284232E+01   3.344573E-01
   4.092985E+02   2.874904E+00   1.273409E+01   3.315203E-01
   4.221026E+02   2.824008E+00   1.262589E+01   3.286233E-01
   4.353073E+02   2.774297E+00   1.251629E+01   3.257009E-01
   4.489251E+02   2.725085E+00   1.240535E+01   3.226728E-01
   4.629689E+02   2.676488E+00   1.229434E+01   3.195882E-01
   4.774521E+02   2.628705E+00   1.218391E+01   3.165175E-01
   4.923883E+02   2.582134E+00   1.207344E+01   3.134880E-01
   5.077917E+02   2.536005E+00   1.196190E+01   3.104127E-01
   5.236771E+02   2.490651E+00   1.184890E+01   3.072279E-01
   5.400593E+02   2.446008E+00   1.173580E+01   3.039802E-01
   5.569541E+02   2.401961E+00   1.162333E+01   3.007401E-01
   5.743774E+02   2.358765E+00   1.151096E+01   2.975320E-01
   5.923457E+02   2.316662E+00   1.139728E+01   2.942845E-01
   6.108762E+02   2.274789E+00   1.128238E+01   2.909080E-01
   6.299863E+02   2.233633E+00   1.116735E+01   2.874557E-01
   6.496943E+02   2.192927E+00   1.105309E+01   2.840124E-01
   6.700188E+02   2.153194E+00   1.093871E+01   2.805943E-01
   6.909791E+02   2.114280E+00   1.082320E+01   2.771228E-01
   7.125951E+02   2.075814E+00   1.070648E+01   2.735226E-01
   7.348873E+02   2.037771E+00   1.058960E+01   2.698236E-01
   7.578769E+02   2.000546E+00   1.047337E+01   2.661334E-01
   7.815857E+02   1.963905E+00   1.035728E+01   2.624694E-01
   8.060361E+02   1.928073E+00   1.023994E+01   2.587382E-01
   8.312515E+02   1.892599E+00   1.012132E+01   2.548485E-01
   8.572557E+02   1.857410E+00   1.000278E+01   2.508581E-01
   8.840733E+02   1.823067E+00   9.884880E+00   2.468820E-01
   9.117299E+02   1.789417E+00   9.766878E+00   2.429142E-01
   9.402517E+02   1.756410E+00   9.647703E+00   2.388556E-01
   9.696658E+02   1.723706E+00   9.527518E+00   2.346412E-01
   1.000000E+03   1.691400E+00   9.407327E+00   2.303260E-01
